fileName;cell_line;protein;exp_group;exp_date;image_number;manual_quality_check;dimension_x;dimension_y;number_of_nuclei;color_of_second_protein_in_nuclei;number_of_nuclei_with_second_protein;color_of_third_protein_in_cytosol;number_of_cells_with_third_protein;intensity_sum_full_red;intensity_sum_full_green;intensity_sum_full_blue;intensity_sum_nucleus_region_red;intensity_sum_nucleus_region_green;intensity_sum_nucleus_region_blue;intensity_sum_full_without_nucleus_region_red;intensity_sum_full_without_nucleus_region_green;intensity_sum_full_without_nucleus_region_blue;intensity_sum_cytosol_region_red;intensity_sum_cytosol_region_green;intensity_sum_cytosol_region_blue;intensity_sum_foreground_red;intensity_sum_foreground_green;intensity_sum_foreground_blue;intensity_sum_foreground_without_nucleus_region_red;intensity_sum_foreground_without_nucleus_region_green;intensity_sum_foreground_without_nucleus_region_blue;intensity_mean_background_red;intensity_mean_background_green;intensity_mean_background_blue;number_of_total_pixels;number_of_pixels_nucleus_region;number_of_pixels_foreground;number_of_pixels_foreground_without_nucleus_region;number_of_clusters;mean_cluster_size;median_cluster_size;image_cropped
A431_NFkB_Arg180_20230529_1.czi;A431;NFkB;Arg180;29.05.2023;1;NA;1024;1024;55;green;1;red;9;40318,11764705880;15540,87058823528;15758,99607843137;13063,2862745098046;4572,635294117647;12332,2941176470595;27254,83137254900;10968,23529411764;3426,701960784313;36519,77647058822;13399,78823529411;15523,05098039216;36827,59215686273;13713,74901960784;15670,75294117647;22188,82352941176;8688,062745;2054,678431372549;3,32882451076133e-03;0,001742479;8,41552135991116e-05;1048576;39943;137069;97142;0;NA;NA;no
A431_NFkB_Arg180_20230529_10.czi;A431;NFkB;Arg180;29.05.2023;10;NA;1024;1024;81;green;0;red;8;59814,75294117640;22048,17254901958;36047,44705882352;18942,4078431372545;5917,039215686274;27508,2352941176505;40872,34509803918;16131,13333333332;8539,211764705882;52198,29803921565;17456,63137254901;31440,66666666666;55517,22352941171;19591,97254901959;35572,25882352940;33978,02745098038;12962,23529411764;5281,890196078431;4,09844342400046e-03;0,002342415;4,53174815458410e-04;1048576;65141;219755;154896;0;NA;NA;no
A431_NFkB_Arg180_20230529_2.czi;A431;NFkB;Arg180;29.05.2023;2;NA;1024;1024;90;green;1;red;9;78004,54509803951;24836,03529411761;28035,50980392156;23853,5960784313720;6536,580392156863;20856,7803921568593;54150,94901960781;18299,45490196077;7178,729411764705;70344,87058823528;21291,04705882351;26557,94901960783;71923,20784313726;22209,94901960782;27773,88235294117;44058,56862745096;14541,78823529412;4098,176470588235;5,79961514940449e-03;0,002504431;2,49507380466836e-04;1048576;66111;205261;139340;0;NA;NA;no
A431_NFkB_Arg180_20230529_3.czi;A431;NFkB;Arg180;29.05.2023;3;NA;1024;1024;53;green;8;red;5;37679,44313725487;16190,01568627450;17295,81568627451;12275,7098039215689;4934,152941176470;12625,1529411764714;25403,73333333332;11255,86274509803;4670,662745098039;34099,89803921567;14090,40000000000;17021,96470588235;34247,75294117646;14299,09803921568;17174,27843137255;19719,70196078431;8485,309804;2701,372549019608;3,27271480186312e-03;0,00180332;1,15906958486520e-04;1048576;41260;130622;89407;0;NA;NA;no
A431_NFkB_Arg180_20230529_4.czi;A431;NFkB;Arg180;29.05.2023;4;NA;1024;1024;44;green;1;red;14;20814,77647058823;17189,03529411764;17618,01568627451;6579,7450980392159;4215,788235294118;13839,7215686274503;14235,03137254901;12973,24705882352;3778,294117647058;18841,89411764705;13071,59215686274;16415,52156862745;19506,94117647058;14845,03529411764;17439,77254901960;11905,38039215686;10123,76078431372;2772,917647058823;1,24724893008961e-03;0,002235413;1,69985902075674e-04;1048576;38140;155180;117069;0;NA;NA;no
A431_NFkB_Arg180_20230529_5.czi;A431;NFkB;Arg180;29.05.2023;5;NA;1024;1024;96;green;2;red;9;62687,50980392149;27935,49411764702;31824,39999999999;19465,0549019607824;7737,121568627452;25024,7960784313727;43222,45490196075;20198,37254901959;6799,603921568626;54232,18431372545;22704,66666666665;28043,91372549019;57435,44705882347;24988,37647058821;31475,79999999999;35968,06666666665;16522,38039215686;4922,992156862744;5,00875734815410e-03;0,00281059;3,32450866699220e-04;1048576;70329;209455;139415;0;NA;NA;no
A431_NFkB_Arg180_20230529_6.czi;A431;NFkB;Arg180;29.05.2023;6;NA;1024;1024;49;green;2;red;3;18642,57254901960;15223,05098039214;17878,37254901960;6584,0588235294117;4006,537254901961;14514,3490196078437;12058,51372549019;11216,51372549019;3364,023529411764;16714,63529411764;11496,44705882353;17270,40392156862;17290,89019607843;12555,01568627451;17780,51372549019;9878,003922;8100,403922;2132,572549019608;1,28906474393956e-03;0,002544437;9,33254466337315e-05;1048576;38606;134584;95978;0;NA;NA;no
A431_NFkB_Arg180_20230529_7.czi;A431;NFkB;Arg180;29.05.2023;7;NA;1024;1024;46;green;2;red;14;18818,22745098038;15568,05882352940;15464,55686274510;6142,3215686274516;3644,137254901961;12118,0196078431381;12675,90588235294;11923,92156862744;3346,537254901960;16734,28235294118;11550,33333333333;15232,04705882353;17367,52549019608;12645,65098039215;15361,96078431373;10949,60784313725;8817,6;2604,180392156863;1,38349720076018e-03;0,002787025;9,78432449640013e-05;1048576;31929;121920;90018;0;NA;NA;no
A431_NFkB_Arg180_20230529_8.czi;A431;NFkB;Arg180;29.05.2023;8;NA;1024;1024;76;green;1;red;10;45562,67058823525;15824,99215686273;26653,40000000000;14992,9411764705892;4452,482352941177;19749,1882352941175;30569,72941176469;11372,50980392156;6904,211764705881;41247,49411764704;13503,84313725490;26300,08235294118;42010,14901960782;14046,61176470588;26423,69803921568;24815,93725490195;9066,741176;4388,298039215686;3,38794857847924e-03;0,001695996;2,19060860428156e-04;1048576;52186;177900;125762;0;NA;NA;no
A431_NFkB_Arg180_20230529_9.czi;A431;NFkB;Arg180;29.05.2023;9;NA;1024;1024;86;green;1;red;9;50922,74901960778;25271,90588235290;30934,14901960784;16816,5411764705859;6844,392156862745;24794,2705882352930;34106,20784313723;18427,51372549018;6139,878431372548;43481,16078431369;19955,90980392155;27505,03921568627;47027,78039215681;22640,99999999997;30748,18823529411;28852,88627450979;15225,67450980392;4392,647058823529;3,71453154320810e-03;0,002509027;1,77346023858762e-04;1048576;66725;225499;158834;0;NA;NA;no
A431_NFkB_Arg180_20230623_1.czi;A431;NFkB;Arg180;23.06.2023;1;NA;1024;1024;119;green;9;red;10;48237,62352941170;27259,89019607838;44715,16862745095;17769,6509803921545;9185,223529411764;37316,0941176470369;30467,97254901959;18074,66666666665;7399,074509803916;39284,45882352938;19812,75686274509;35023,73333333332;41984,26666666663;21467,45882352939;43193,70588235292;23466,51372549019;11903,49019607843;4024,223529411763;5,96366583132275e-03;0,005524093;1,45097994336894e-03;1048576;86814;201558;115055;0;NA;NA;no
A431_NFkB_Arg180_20230623_10.czi;A431;NFkB;Arg180;23.06.2023;10;NA;1024;1024;70;green;26;red;13;8763,090196;28781,61568627449;26413,16078431371;3562,4862745098039;10102,564705882354;21563,4313725490174;5200,603922;18679,05098039215;4849,729411764704;7942,384314;22938,69803921568;22777,88235294117;8468,360784;25835,46666666666;25818,40784313724;4796,741176;15454,00784313726;4055,235294117647;2,81075870289522e-04;0,002809667;5,67200604607077e-04;1048576;53074;156813;103970;0;NA;NA;no
A431_NFkB_Arg180_20230623_2.czi;A431;NFkB;Arg180;23.06.2023;2;NA;1024;1024;115;green;11;red;13;53485,81960784306;30996,50980392152;38303,82745098037;18803,3803921568542;9996,447058823527;30846,3803921568542;34682,43921568624;21000,06274509801;7457,447058823524;45959,59215686270;24419,40392156860;32750,16078431372;46148,38823529407;24623,03137254899;36828,60784313724;25929,07058823528;13904,97647058823;4000,423529411764;6,99751984839345e-03;0,006078223;1,40687905105890e-03;1048576;80027;199210;119505;0;NA;NA;no
A431_NFkB_Arg180_20230623_3.czi;A431;NFkB;Arg180;23.06.2023;3;NA;1024;1024;51;green;3;red;20;8389,439216;19664,94901960782;13798,81568627450;2673,8039215686276;5440,168627450980;9840,0823529411755;5715,635294;14224,78039215685;3958,733333333328;7877,035294;15675,35686274510;12022,32549019608;7967,368627;16178,21960784314;12321,30980392157;5154,243137;10441,20392156863;2165,760784313725;4,02517879710479e-04;0,003325204;1,40905941233915e-03;1048576;38946;139790;100923;0;NA;NA;no
A431_NFkB_Arg180_20230623_4.czi;A431;NFkB;Arg180;23.06.2023;4;NA;1024;1024;49;green;10;red;3;8685,294118;20948,09411764704;16932,10196078431;3537,3137254901958;6805,470588235295;13792,9490196078441;5147,980392;14142,62352941175;3139,152941176468;8281,490196;17263,27058823529;16085,53725490196;8422,482353;17835,76078431372;16249,11372549020;4701,952941;10672,37647058824;1952,239215686274;2,50636830049402e-04;0,002968152;6,51348338407630e-04;1048576;43544;125044;81502;0;NA;NA;no
A431_NFkB_Arg180_20230623_5.czi;A431;NFkB;Arg180;23.06.2023;5;NA;1024;1024;60;green;0;red;9;7360,898039;19397,59999999998;21685,72941176470;2746,0470588235298;6063,074509803922;17586,9372549019608;4614,85098;13334,52549019607;4098,792156862743;6785,411765;14959,31764705882;20010,53333333333;7078,466667;16561,36078431373;21130,57647058823;4133,6;10070,29019607843;2352,549019607842;2,69347546147365e-04;0,002704848;5,29435101677389e-04;1048576;45289;131012;85755;0;NA;NA;no
A431_NFkB_Arg180_20230623_6.czi;A431;NFkB;Arg180;23.06.2023;6;NA;1024;1024;74;green;21;red;9;13442,87450980391;28485,88627450977;29123,14509803921;4680,2941176470586;8550,356862745099;22438,6117647058818;8762,580392;19935,52941176469;6684,533333333330;12498,45490196078;23026,04313725489;27162,74509803921;12676,48627450980;23955,25490196077;28298,88235294117;7267,686275;14080,35686274510;3182,305882352940;7,30884776395911e-04;0,004320747;7,86078209970513e-04;1048576;51303;164161;112873;0;NA;NA;no
A431_NFkB_Arg180_20230623_7.czi;A431;NFkB;Arg180;23.06.2023;7;NA;1024;1024;83;green;11;red;5;16575,65882352940;25375,73333333330;29960,18431372548;6200,3960784313722;8626,478431372549;24718,4941176470566;10375,26274509803;16749,25490196077;5241,690196078429;13223,85490196078;17943,53725490195;20258,35686274509;14918,80784313724;21312,69411764704;29048,20392156862;8343,258824;12059,77647058823;2945,117647058823;1,58009622611251e-03;0,003874816;8,69732277066101e-04;1048576;60033;145951;86294;0;NA;NA;no
A431_NFkB_Arg180_20230623_8.czi;A431;NFkB;Arg180;23.06.2023;8;NA;1024;1024;87;green;12;red;11;9719,380392;29597,73333333330;32931,04313725489;3443,0313725490191;9310,184313725489;27166,2313725490130;6276,34902;20287,54901960782;5764,811764705881;8097,960784;20570,59999999999;24417,52156862744;9235,007843;25861,97254901959;32352,90980392156;5454,337255;15711,40392156863;3547,529411764705;4,61933659572227e-04;0,003562699;5,51350911458334e-04;1048576;66649;173474;107077;0;NA;NA;no
A431_NFkB_Arg180_20230623_9.czi;A431;NFkB;Arg180;23.06.2023;9;NA;1024;1024;81;green;21;red;19;8104,156863;27043,09803921566;23387,07058823528;3170,4470588235295;9271,603921568629;18508,3999999999905;4933,709804;17771,49411764705;4878,670588235293;7381,631373;22593,83921568626;19949,41568627450;7773,345098;24493,61960784312;22941,14509803920;4427,592157;14638,05490196078;3786,352941176470;3,15486683565027e-04;0,002431372;4,25267687030866e-04;1048576;60140;157419;97364;0;NA;NA;no
A431_NFkB_contr_20230426_1.czi;A431;NFkB;contr;26.04.2023;1;NA;1024;1024;94;green;82;red;13;89155,12549019608;129603,16862745120;54229,02745098036;31349,9882352941167;42273,788235294109;40303,3960784313676;57805,13725490194;87329,38039215701;13925,631372549011;81204,05490196077;111345,14509803920;46361,74117647056;85811,38431372546;120700,96470588236;52989,11764705879;51667,69019607842;74747,50196078430;9870,443137254895;3,18884008071001e-03;0,008489803;1,18247013466030e-03;1048576;91872;218637;127327;0;NA;NA;no
A431_NFkB_contr_20230426_10.czi;A431;NFkB;contr;26.04.2023;10;NA;1024;1024;83;green;65;red;9;48683,98039215682;102467,17254901980;43300,00392156860;15738,8039215686258;31037,129411764705;30522,4235294117643;32945,17647058822;71430,04313725495;12777,580392156857;45067,51764705879;90471,10588235296;37643,58039215685;47197,18431372545;96822,55294117647;42516,08235294115;29117,61568627450;61388,67843137254;8629,321568627447;1,41791923373353e-03;0,005383129;7,47605866076899e-04;1048576;80362;195495;115378;0;NA;NA;no
A431_NFkB_contr_20230426_2.czi;A431;NFkB;contr;26.04.2023;2;NA;1024;1024;93;green;85;red;10;57231,83137254899;107388,45098039228;48227,95686274507;20642,8039215686258;36422,929411764708;34434,1647058823510;36589,02745098039;70965,52156862748;13793,792156862741;52913,34901960782;94103,31764705879;43350,15294117645;55852,32941176468;102430,28235294115;47624,11764705880;31655,51372549019;60334,08235294118;9387,341176470583;1,31559558943206e-03;0,004728478;5,75865951238893e-04;1048576;81832;184193;102679;0;NA;NA;no
A431_NFkB_contr_20230426_3.czi;A431;NFkB;contr;26.04.2023;3;NA;1024;1024;44;green;30;red;16;15935,46274509804;52318,08627450975;26663,60392156862;5746,2549019607841;13056,658823529411;20271,2235294117636;10189,20784313725;39261,42745098037;6392,380392156860;14814,05490196078;39331,62745098038;23021,23921568627;15674,35294117647;45268,63921568625;25993,22352941176;9611,584314;31445,88235294117;4899,152941176470;2,49013713761872e-04;0,006722877;6,39324562222350e-04;1048576;43923;162222;118370;0;NA;NA;no
A431_NFkB_contr_20230426_4.czi;A431;NFkB;contr;26.04.2023;4;NA;1024;1024;57;green;37;red;12;13826,86274509804;55749,43529411759;28099,02352941176;5189,2705882352939;13456,741176470588;21646,6745098039210;8637,592157;42292,69411764701;6452,349019607840;13147,00000000000;39135,74117647058;24508,59999999999;13755,07058823529;45759,07450980390;27577,80784313725;8206,207843;31391,23921568627;5057,788235294116;6,84663361194087e-05;0,00952755;4,97070013308057e-04;1048576;49767;214936;165370;0;NA;NA;no
A431_NFkB_contr_20230426_5.czi;A431;NFkB;contr;26.04.2023;5;NA;1024;1024;50;green;10;red;9;15114,92549019607;43545,89803921562;30711,57647058822;5660,4901960784309;9077,294117647058;23949,1607843137244;9454,435294;34468,60392156859;6762,415686274506;14509,38431372549;27743,04313725490;28289,45882352940;15036,45490196078;33940,19607843136;30108,29803921568;8946,133333;24263,92549019607;5012,474509803920;7,48353845932906e-05;0,009160711;5,75331145641850e-04;1048576;52443;256387;203960;0;NA;NA;no
A431_NFkB_contr_20230426_6.czi;A431;NFkB;contr;26.04.2023;6;NA;1024;1024;58;green;57;red;10;39927,78823529411;75765,54509803931;32331,97254901960;16150,7803921568593;23170,007843137257;25781,8980392156882;23777,00784313725;52595,53725490192;6550,074509803918;38742,67450980392;60824,83529411764;30538,32156862745;39553,00784313725;66259,23529411764;31794,92941176470;22632,21176470588;41905,77254901960;5045,313725490195;3,57418434292662e-04;0,009065924;5,12164246802237e-04;1048576;54681;234795;180296;0;NA;NA;no
A431_NFkB_contr_20230426_7.czi;A431;NFkB;contr;26.04.2023;7;NA;1024;1024;61;green;44;red;9;27035,46274509802;64821,02352941169;32827,87450980391;10495,3098039215674;19248,043137254899;24516,5176470588231;16540,15294117647;45572,98039215681;8311,356862745093;26076,03921568625;51094,56862745095;29391,23137254901;26706,30196078429;55464,46274509799;32090,23921568627;15385,45098039215;34334,61960784312;5573,713725490195;3,13912185968137e-04;0,008923112;7,03463834874771e-04;1048576;59720;218197;158494;0;NA;NA;no
A431_NFkB_contr_20230426_8.czi;A431;NFkB;contr;26.04.2023;8;NA;1024;1024;76;green;69;red;9;35389,99999999999;82736,44705882370;41572,12156862743;13931,9568627450953;29654,372549019608;31829,8352941176454;21458,04313725490;53082,07450980391;9742,286274509799;33764,92941176470;73053,92549019608;37375,57254901959;35034,69411764705;78784,96470588236;41057,01176470587;20393,97647058823;47553,27450980392;8030,588235294116;3,38846094468060e-04;0,003768427;4,91246990129060e-04;1048576;65675;157375;91792;0;NA;NA;no
A431_NFkB_contr_20230426_9.czi;A431;NFkB;contr;26.04.2023;9;NA;1024;1024;68;green;71;red;8;22964,01176470587;66738,72156862746;31476,14117647058;8900,1686274509793;22305,403921568628;24580,1372549019616;14063,84313725490;44433,31764705882;6896,003921568625;22162,45490196078;59412,46274509804;29271,12549019607;22805,44705882352;62990,01960784313;31115,50196078430;13587,30588235294;39826,92156862745;5861,803921568626;1,51219087488511e-04;0,003575041;3,43932357488894e-04;1048576;58674;155309;96638;0;NA;NA;no
