fileName,cell_line,protein,exp_group,exp_date,image_number,manual_quality_check,dimension_x,dimension_y,number_of_nuclei,color_of_second_protein_in_nuclei,number_of_nuclei_with_second_protein,color_of_third_protein_in_cytosol,number_of_cells_with_third_protein,intensity_sum_full_red,intensity_sum_full_green,intensity_sum_full_blue,intensity_sum_nucleus_region_red,intensity_sum_nucleus_region_green,intensity_sum_nucleus_region_blue,intensity_sum_full_without_nucleus_region_red,intensity_sum_full_without_nucleus_region_green,intensity_sum_full_without_nucleus_region_blue,intensity_sum_cytosol_region_red,intensity_sum_cytosol_region_green,intensity_sum_cytosol_region_blue,intensity_sum_foreground_red,intensity_sum_foreground_green,intensity_sum_foreground_blue,intensity_sum_foreground_without_nucleus_region_red,intensity_sum_foreground_without_nucleus_region_green,intensity_sum_foreground_without_nucleus_region_blue,intensity_mean_background_red,intensity_mean_background_green,intensity_mean_background_blue,number_of_total_pixels,number_of_pixels_nucleus_region,number_of_pixels_foreground,number_of_pixels_foreground_without_nucleus_region,number_of_clusters,mean_cluster_size,median_cluster_size,image_cropped
HaCaT_Nrf2_60s_20230717_1.czi,HaCaT,Nrf2,60s,2023-07-17,1,NA,1024,1024,62,green,0,red,6,18344.8352941176,9316.76470588234,17254.2784313725,6324.04705882353,3410.37254901961,15143.462745098,12020.7882352941,5906.39215686274,2110.81568627451,16064.4235294118,7513.58039215686,16577.7254901961,15773.231372549,7424.50980392157,16902.3098039216,9160.98431372549,3857.12156862745,1400.74509803922,0.00245247261197,0.001804594900094,0.000335663440181,1048576,51969,169164,117276,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_10.czi,HaCaT,Nrf2,60s,2023-07-17,10,NA,1024,1024,72,green,0,red,6,30360.8745098039,9114.79215686273,23914.1803921569,11442.0666666667,3896.17647058824,20984.4745098039,18918.8078431372,5218.6156862745,2929.70588235294,26558.694117647,7465.76470588235,22911.6039215686,25680.4117647059,7311.26666666666,23060.7098039216,14150.2039215686,3357.5137254902,1987.03137254902,0.004463637108896,0.001719975938984,0.000813932979808,1048576,61493,184143,122686,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_2.czi,HaCaT,Nrf2,60s,2023-07-17,2,NA,1024,1024,44,green,0,red,5,10754.8705882353,6514.00784313725,11272.5137254902,4178.32941176471,2501.70588235294,9761.86274509804,6576.54117647059,4012.30196078431,1510.65098039216,9876.33725490196,5096.08235294118,10778.2666666667,9672.5568627451,5042.39607843137,10918.0549019608,5433.64705882353,2500.2,1079.69803921569,0.001032174802294,0.001403438343721,0.000338038276224,1048576,32725,109292,76567,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_3.czi,HaCaT,Nrf2,60s,2023-07-17,3,NA,1024,1024,65,green,0,red,5,14276.7215686274,8085.62352941176,16832.4,5165.05882352941,3100.38431372549,14964.0274509804,9111.66274509803,4985.23921568627,1868.37254901961,12627.0274509804,6478.88235294117,16357.3490196078,12462.7254901961,6454.67058823529,16522.0039215686,7122.34509803921,3230.68235294118,1204.18039215686,0.001729961470062,0.001555397931267,0.000296016767913,1048576,51522,160392,108870,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_4.czi,HaCaT,Nrf2,60s,2023-07-17,4,NA,1024,1024,50,green,0,red,4,12679.0352941176,7018.59215686274,15255.0470588235,4066.84705882353,2205.38431372549,12863.8862745098,8612.18823529411,4813.20784313725,2391.16078431372,11372.5176470588,5442.30980392157,14750.062745098,11232.4196078431,5430.55294117647,14936.8431372549,6897.49411764706,3047.56470588235,1308.8,0.00137960022571,0.001514472213446,0.00030346290738,1048576,42388,162345,119957,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_5.czi,HaCaT,Nrf2,60s,2023-07-17,5,NA,1024,1024,55,green,0,red,5,17740.7607843137,9358.99999999999,16922.1019607843,5863.60784313726,3310.42745098039,14864.8901960784,11877.1529411765,6048.5725490196,2057.21176470588,15926.2823529412,7661.54901960784,16390.4509803922,15852.0431372549,7698.52549019608,16626.3098039216,9718.25490196078,4193.41176470588,1319.7568627451,0.001801221510943,0.001583551893047,0.000282089382994,1048576,50094,174967,124873,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_6.czi,HaCaT,Nrf2,60s,2023-07-17,6,NA,1024,1024,48,green,0,red,4,11024.5882352941,7245.07843137254,17664.4274509804,4169.96470588235,2764.1137254902,15180.9254901961,6854.62352941176,4480.96470588235,2483.50196078431,10080.6823529412,5580.03137254902,16909.0980392157,10137.3490196078,5750.13725490196,17190.0823529412,5904.54117647059,2926.34901960784,1789.56470588235,0.000846137252508,0.001425687004538,0.000452370737113,1048576,39947,140221,100274,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_7.czi,HaCaT,Nrf2,60s,2023-07-17,7,NA,1024,1024,42,green,0,red,3,8970.87450980391,9061.35294117646,16623.1490196078,2472.54509803922,2541.45098039216,13347.6235294118,6498.3294117647,6519.9019607843,3275.52549019607,6539.81176470588,5407.8,14090.5568627451,7207.31372549019,6682.61568627451,15850.0509803922,4634.30196078431,4022.7294117647,2156.24705882353,0.001681862625421,0.002268540625479,0.000737283744064,1048576,38502,239973,201471,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_8.czi,HaCaT,Nrf2,60s,2023-07-17,8,NA,1024,1024,56,green,0,red,5,8966.58823529411,7079.47450980391,17912.0901960784,3021.8431372549,2619.76862745098,15199.2196078431,5944.74509803921,4459.70588235294,2712.87058823529,7104.95686274509,4764.7568627451,16030.2784313725,7499.39215686274,5270.2431372549,17380.3294117647,4339.17647058823,2523.12549019608,1759.50588235294,0.001399227217132,0.001725417492436,0.000507126602472,1048576,53188,179458,126270,0,NA,NA,no
HaCaT_Nrf2_60s_20230717_9.czi,HaCaT,Nrf2,60s,2023-07-17,9,NA,1024,1024,71,green,0,red,8,20732.9647058823,7611.42352941176,23380.2666666667,8733.62352941177,3405.06666666667,20276.4980392157,11999.3411764706,4206.35686274509,3103.76862745098,18291.8431372549,6007.30196078431,22483.8784313725,18210.3647058823,6120.1294117647,22896.4784313725,8934.76470588235,2524.10196078431,1892.61960784314,0.002405738830566,0.001422208898208,0.00046137641458,1048576,64354,184883,120578,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_1.czi,HaCaT,Nrf2,60s,2023-07-24,1,NA,1024,1024,42,green,0,red,3,8660.91372549019,8035.59607843137,21119.9490196078,3956.18431372549,3468.8,13538.6862745098,4704.7294117647,4566.79607843137,7581.26274509802,8054.4,6119.53725490196,15191.8392156863,8166.50980392157,6311.63529411765,15543.9411764706,4084.56862745098,2721.2862745098,1757.20784313725,0.000471500321931,0.001644097122492,0.00531769546808,1048576,40066,135809,95743,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_10.czi,HaCaT,Nrf2,60s,2023-07-24,10,NA,1024,1024,49,green,1,red,10,14390.3137254902,7582.80392156862,24986.1137254902,5846.67843137255,3185.54117647059,16004.4823529412,8543.63529411764,4397.26274509803,8981.631372549,13485.7725490196,6243.53333333333,18107.4509803922,13139.9764705882,6117.85882352941,18335.0588235294,7185.34117647059,2871.51764705882,2036.85882352941,0.001192414526846,0.001397080514945,0.006342940237008,1048576,37240,134083,96843,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_2.czi,HaCaT,Nrf2,60s,2023-07-24,2,NA,1024,1024,56,green,0,red,5,13237.1764705882,11699.0784313725,25664.8274509804,5142.00392156863,4376.3137254902,16809.8156862745,8095.17254901961,7322.76470588234,8855.01176470586,12071.568627451,8623.66666666667,19117.2705882353,12116.0901960784,8874.61176470588,19707.3921568627,6606.74509803922,4229.19215686274,2292.13725490196,0.001069151186476,0.002693621317546,0.005681453031652,1048576,50195,162751,112562,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_3.czi,HaCaT,Nrf2,60s,2023-07-24,3,NA,1024,1024,56,green,1,red,2,13177.6980392157,10341.3333333333,24746.5450980392,4909.77254901961,4071.54509803922,15939.9058823529,8267.92549019607,6269.78823529411,8806.63921568626,12060.7568627451,8438.02745098039,18676.6431372549,11995.8078431373,8436.05098039216,18833.9333333333,6786.60784313725,4081.39607843137,2152.71372549019,0.001127138324812,0.001817018845502,0.005638705982881,1048576,45784,156807,111023,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_4.czi,HaCaT,Nrf2,60s,2023-07-24,4,NA,1024,1024,41,green,1,red,4,7127.59215686274,7441.12156862744,17480.8,3360.92549019608,2898.55294117647,10397.0274509804,3766.66666666667,4542.56862745097,7083.77254901959,6806.29803921569,5200.99607843137,11790.9215686274,6813.8,5384.24705882353,12041.737254902,3378.83921568627,2430.29411764706,1528.38823529412,0.00029925552069,0.001961588392071,0.005187094445322,1048576,33037,116369,83332,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_5.czi,HaCaT,Nrf2,60s,2023-07-24,5,NA,1024,1024,38,green,0,red,4,8516.0862745098,9405.88235294116,22467.462745098,3908.07058823529,3171.27843137255,13980.0588235294,4608.01568627451,6234.60392156862,8487.40392156861,7881.12156862745,5812.82352941177,15619.5490196078,7973.38039215686,6288.69019607843,16250.1843137255,3908.89019607843,3019.69019607843,1835.05490196078,0.000517564661363,0.002972786099303,0.005929258757947,1048576,36637,146937,110300,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_6.czi,HaCaT,Nrf2,60s,2023-07-24,6,NA,1024,1024,33,green,0,red,2,10667.3529411765,8444.9725490196,21296.631372549,4075.3137254902,3016.83137254902,12976.6588235294,6592.03921568627,5428.14117647058,8319.97254901959,9499.62745098039,5950.70980392157,13737.462745098,9470.62352941176,6165.5137254902,14758.7843137255,5382.70588235294,3132.98039215686,1678.04705882353,0.001141290103688,0.002173861335306,0.006234976824592,1048576,30905,129908,99108,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_7.czi,HaCaT,Nrf2,60s,2023-07-24,7,NA,1024,1024,36,green,0,red,4,11952.8431372549,6385.47450980392,23624.9843137255,4460.63137254902,2441.09019607843,14369.937254902,7492.21176470588,3944.38431372549,9255.04705882351,10800.7411764706,4945.50196078431,16136.1058823529,10670.0666666667,4896.89411764706,16485.1294117647,6142.12156862745,2411.80392156863,1969.09019607843,0.00122335097369,0.001419620887906,0.006809096242867,1048576,31456,135520,104064,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_8.czi,HaCaT,Nrf2,60s,2023-07-24,8,NA,1024,1024,42,green,0,red,3,13547.6470588235,6906.86666666666,26538.6784313725,5821.12549019608,3125.40392156863,17136.0235294118,7726.52156862745,3781.46274509804,9402.65490196076,12101.662745098,5618.65490196078,18891.9254901961,12154.4784313725,5568.98823529412,19269.2156862745,6183.96470588235,2345.89019607843,1927.82352941176,0.001328629138423,0.001275900298474,0.006932699914072,1048576,35333,138829,103496,0,NA,NA,no
HaCaT_Nrf2_60s_20230724_9.czi,HaCaT,Nrf2,60s,2023-07-24,9,NA,1024,1024,30,green,0,red,3,8109.36078431372,5334.36862745098,25003.9411764706,3174.83137254902,1977.92549019608,15306.1254901961,4934.5294117647,3356.4431372549,9697.81568627449,7588.21568627451,3961.09019607843,16912.3450980392,7501.57647058824,3942.34509803922,17313.7647058823,4269.51764705882,1940.30588235294,1845.69411764706,0.000579628289915,0.001327537087833,0.007333923788632,1048576,25111,110474,85365,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_1.czi,HaCaT,Nrf2,90s,2023-07-13,1,NA,1024,1024,46,green,0,red,7,13761.2156862745,7096.24705882352,13728.2431372549,3639.65882352941,2062.30980392157,11760.5215686275,10121.5568627451,5033.93725490195,1967.72156862745,11438.3411764706,5003.54509803921,12647.5294117647,11569.9450980392,5286.02745098039,13368.1607843137,7810.14901960784,3161.38823529412,1252.81568627451,0.002089758480296,0.001726359947055,0.000343401291791,1048576,43324,168134,124810,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_10.czi,HaCaT,Nrf2,90s,2023-07-13,10,NA,1024,1024,126,green,0,red,4,24727.0274509803,25616.1098039215,47344.6235294117,6200.60784313725,8217.69803921568,42339.0588235294,18526.4196078431,17398.4117647058,5005.56470588235,15224.0235294117,14911.0470588235,29391.5294117647,19068.9098039215,19611.9137254902,46630.8274509804,12695.3176470588,11144.5058823529,3740.11372549019,0.005396001479205,0.005726047590667,0.000680728987152,1048576,123358,360258,237100,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_2.czi,HaCaT,Nrf2,90s,2023-07-13,2,NA,1024,1024,54,green,0,red,7,15297.0980392157,6240.99999999999,15221.1058823529,4135.46666666667,1973.10588235294,12703.9450980392,11161.631372549,4267.89411764705,2517.16078431372,12793.0274509804,4836.07843137255,13697.3764705882,12737.4549019608,4883.53725490196,14650.0941176471,8469.14901960784,2863.68235294118,1736.60392156863,0.002441065919166,0.001294577355478,0.000544559254366,1048576,42924,182172,139260,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_3.czi,HaCaT,Nrf2,90s,2023-07-13,3,NA,1024,1024,50,green,0,red,7,15002.7294117647,6737.93333333333,15885.4862745098,5175.4431372549,2330.65098039216,14260.2,9827.2862745098,4407.28235294117,1625.2862745098,13288.2784313725,5142.89411764706,15049.3725490196,12897.4156862745,5024.4,15506.3803921569,7599.85490196079,2654.05098039216,1034.10196078431,0.002007783627978,0.001634152730306,0.000361543543199,1048576,39162,127744,88643,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_4.czi,HaCaT,Nrf2,90s,2023-07-13,4,NA,1024,1024,55,green,0,red,3,22924.8392156863,8741.2588235294,17974.9647058824,7452.93333333333,2689.38431372549,15721.3254901961,15471.9058823529,6051.87450980391,2253.63921568627,20908.7098039216,6899.69411764706,17556.8156862745,20483.5176470588,6747,17624.3333333333,12568.231372549,3885.16470588235,1362.7568627451,0.002328225678089,0.001901873420267,0.000334388134526,1048576,44934,154027,109109,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_5.czi,HaCaT,Nrf2,90s,2023-07-13,5,NA,1024,1024,42,green,0,red,5,14633.4470588235,6023.78431372548,11896.3921568627,5425.36862745098,2141.01568627451,10741.8235294118,9208.07843137254,3882.76862745098,1154.56862745098,13669.4274509804,4791.29803921569,11520.1411764706,13256.0705882353,4689.97647058824,11602.2862745098,7658.63137254902,2458.85882352941,584.294117647059,0.001313568564022,0.001272018283021,0.000280481226304,1048576,31948,117408,85460,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_6.czi,HaCaT,Nrf2,90s,2023-07-13,6,NA,1024,1024,43,green,0,red,7,16197.9215686274,8657.55686274509,14265.1294117647,4682.21176470588,2333.78823529412,12824.1960784314,11515.7098039216,6323.76862745097,1440.93333333333,14746.2823529412,6383.87058823529,13803.431372549,14289.6705882353,6247.63921568627,13908.0392156863,9477.7137254902,3849.98431372549,852.905882352941,0.001819849949257,0.002298276564654,0.00034054774864,1048576,37509,140923,103414,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_7.czi,HaCaT,Nrf2,90s,2023-07-13,7,NA,1024,1024,56,green,0,red,4,10640.3921568627,10832.6039215686,18644.3764705882,3153.90980392157,3293.00392156863,16420.6156862745,7486.48235294117,7539.59999999999,2223.76078431372,9268.12156862745,8258.29803921569,17866.9333333333,9387.28235294117,8385.75294117647,18314.4431372549,6051.12156862745,4888.85098039216,1075.40784313725,0.001195058635637,0.002333498936073,0.000314648946126,1048576,46283,164551,118268,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_8.czi,HaCaT,Nrf2,90s,2023-07-13,8,NA,1024,1024,62,green,0,red,6,13073.0352941176,13190.4156862745,19224.4156862745,3358.88235294118,3621.50588235294,16985.8666666667,9714.15294117646,9568.90980392156,2238.54901960784,10778.6235294118,9669.87450980392,18231.5647058823,11209.862745098,10155.7058823529,18901.568627451,7699.70588235294,6374.99215686274,1527.52156862745,0.001776859807033,0.002894124797746,0.000307890948127,1048576,52534,195473,142949,0,NA,NA,no
HaCaT_Nrf2_90s_20230713_9.czi,HaCaT,Nrf2,90s,2023-07-13,9,NA,1024,1024,80,green,0,red,7,17792.7450980392,17779.7686274509,29738.4235294118,4390.96862745098,4915.66666666667,26653.5058823529,13401.7764705882,12864.1019607843,3084.91764705882,13561.8431372549,12395.0235294118,24923.031372549,14628.4431372549,13607.1019607843,29408.4235294118,10036.862745098,8469.7725490196,2019.07450980392,0.003017713509354,0.003979365030924,0.000314712524414,1048576,77092,252615,175547,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_1.czi,HaCaT,Nrf2,90s,2023-07-17,1,NA,1024,1024,52,green,0,red,4,20098.0470588235,5169.62745098039,14230.0196078431,7584.62745098039,2227.98039215686,12903.0352941176,12513.4196078431,2941.64705882353,1326.98431372549,16356.9019607843,4008.60392156863,13553.1176470588,16516.3254901961,4013.43529411765,13958.8352941176,8895.33333333333,1774.56078431373,1022.01176470588,0.003415795868518,0.00110263076483,0.000258621515012,1048576,37461,151406,113997,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_10.czi,HaCaT,Nrf2,90s,2023-07-17,10,NA,1024,1024,62,green,0,red,9,24214.8549019608,8716.9725490196,16934.8196078431,8161.13333333333,3264.85882352941,14939.2431372549,16053.7215686274,5452.11372549019,1995.57647058823,21681.6039215686,7278.19215686274,16457.2196078431,21119.7058823529,7122.96470588235,16611.8549019608,12767.7843137255,3789.76470588235,1531.16862745098,0.00295176412545,0.00152016434015,0.000308003145106,1048576,48550,161899,113353,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_2.czi,HaCaT,Nrf2,90s,2023-07-17,2,NA,1024,1024,48,green,0,red,6,20456.5137254902,6673.95294117647,13199.4705882353,7331.62352941176,2440.09411764706,11695.937254902,13124.8901960784,4233.85882352941,1503.53333333333,18584.6588235294,5449.96862745098,12875.9137254902,17990.4588235294,5274.62745098039,12897.0352941176,10471.9058823529,2778.92941176471,1033.09411764706,0.002351813222848,0.001334500780293,0.000288424772375,1048576,35986,119628,83648,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_3.czi,HaCaT,Nrf2,90s,2023-07-17,3,NA,1024,1024,51,green,0,red,7,20248.9372549019,6190.58431372549,13651.8509803922,8560.63529411765,2665.66274509804,12200.0666666667,11688.3019607843,3524.92156862745,1451.78431372549,18854.7529411765,5209.26274509804,13246.3764705882,18377.9529411765,5144.05882352941,13382.1294117647,9583.88235294118,2394.95294117647,846.827450980392,0.001784309686399,0.000998044481464,0.000257226532581,1048576,39759,130051,90337,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_4.czi,HaCaT,Nrf2,90s,2023-07-17,4,NA,1024,1024,55,green,0,red,3,25363.5686274509,7841.81176470587,15897.3137254902,8077.14509803922,2686.84705882353,13947.2352941176,17286.4235294118,5154.96470588235,1950.07843137255,22374.9921568627,6239.14901960784,15429.7411764706,21695.0509803921,6085.38039215686,15586.1568627451,13285.1529411765,3306.50980392157,1280.30196078431,0.003498571059283,0.00167506348853,0.000296742308374,1048576,45787,155544,109757,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_5.czi,HaCaT,Nrf2,90s,2023-07-17,5,NA,1024,1024,63,green,0,red,8,21462.3333333333,8200.0862745098,21629.3529411765,7818.01568627451,3037.68235294118,18893.0549019608,13644.3176470588,5162.40392156862,2736.29803921568,18941.2509803921,6228.85490196078,21042.4862745098,18558.5764705882,6251.59607843137,21278.8784313725,10502.2196078431,3125.82352941176,2094.92941176471,0.002769238341088,0.001858225055769,0.000334238538555,1048576,53953,174571,120619,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_6.czi,HaCaT,Nrf2,90s,2023-07-17,6,NA,1024,1024,57,green,0,red,4,23464.0784313725,8316.42352941175,17263.9098039216,7970.47843137255,2915.09411764706,15643.5647058824,15493.6,5401.3294117647,1620.34509803921,20653.6549019608,6613.90588235294,16839.7411764706,20092.6588235294,6444.15686274509,16932.8941176471,12058.2549019608,3511.25098039216,1234.21176470588,0.003215236289828,0.001785532633464,0.000315681158328,1048576,50391,172464,122073,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_7.czi,HaCaT,Nrf2,90s,2023-07-17,7,NA,1024,1024,63,green,0,red,4,28828.462745098,8862.75686274509,15819.2156862745,9955.76470588235,3303.73333333333,13995.9803921569,18872.6980392157,5559.02352941176,1823.23529411765,24946.1607843137,7160.27450980392,14998.2274509804,24732.9803921568,7139.83529411764,15484.6509803922,14614.5764705882,3763.29411764706,1367.1568627451,0.003905756333295,0.001643106049182,0.000319065767176,1048576,51195,172471,121285,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_8.czi,HaCaT,Nrf2,90s,2023-07-17,8,NA,1024,1024,58,green,1,red,10,23334.9058823529,8307.78039215685,17007.6235294118,8893.37254901961,3261.70196078431,15090.9137254902,14441.5333333333,5046.07843137254,1916.70980392157,20630.2823529412,6467.77647058823,16457.7803921569,20280.5764705882,6457.32156862745,16674.4588235294,11211.4509803922,3129.83529411765,1387.44705882353,0.002912835513844,0.001764735053567,0.000317730623133,1048576,51231,162094,110863,0,NA,NA,no
HaCaT_Nrf2_90s_20230717_9.czi,HaCaT,Nrf2,90s,2023-07-17,9,NA,1024,1024,78,green,0,red,10,31041.5450980392,11806.1411764706,24170.1098039216,9736.34117647059,4260.83137254902,20750.8784313725,21305.2039215686,7545.30980392156,3419.23137254902,25433.4392156862,9074.8862745098,22770.8823529412,25602.2196078431,9268.0862745098,23791.2392156863,15582.8039215686,4897.50196078431,2560.75294117647,0.005187345018574,0.002420477773629,0.000361319149242,1048576,71121,218332,147242,0,NA,NA,no
HaCaT_Nrf2_90s_20230724_1.czi,HaCaT,Nrf2,90s,2023-07-24,1,NA,1024,1024,49,green,0,red,5,16897.1568627451,8209.77647058823,31110.7529411764,6479.10196078431,3182.81176470588,21917.9647058824,10418.0549019608,5026.96470588235,9192.7882352941,15558.3803921569,6575.86666666667,23775.2941176471,15448.7960784314,6552.02745098039,24470.5294117647,8931.04705882353,3354.16470588235,2470.14117647059,0.00138126448089,0.001580952663048,0.006332610635196,1048576,38028,133272,95268,0,NA,NA,no
HaCaT_Nrf2_90s_20230724_10.czi,HaCaT,Nrf2,90s,2023-07-24,10,NA,1024,1024,30,green,0,red,6,6890.55294117647,9831.3882352941,18063.5647058823,3176.62352941176,3006.66274509804,10118.3450980392,3713.92941176471,6824.72549019607,7945.21960784312,6496.85490196078,5607.14901960784,11260.0078431373,6552.86666666667,6232.3568627451,11950.6549019608,3360.48235294118,3198.46666666667,1743.72156862745,0.000322042727003,0.00343230378394,0.005829725078508,1048576,29586,151998,122456,0,NA,NA,no
